Product,Product URL,Vendor,Vendor URL,Price in AUD,Category,Quantity,Date Time Recorded
VCW - Virtual Cam Whore - 22 Commands,http://jcnhui6sgumsawtd.onion/product/78e91ed0-ab29-11ea-871c-61c73036e538,Justporn,http://jcnhui6sgumsawtd.onion/vendor/3887f440-8897-11ea-8649-7d25f956d60c,2.0,Software,13.0,Thu Sep 17 14:55:45 2020
VCW - Virtual Cam Whore - 2 Packages in 1,http://jcnhui6sgumsawtd.onion/product/5c33c320-ab29-11ea-9f3b-7f7b6a6ad941,Justporn,http://jcnhui6sgumsawtd.onion/vendor/3887f440-8897-11ea-8649-7d25f956d60c,2.0,Software,10.0,Thu Sep 17 14:55:45 2020
VCW - Virtual Cam Whore - 4 Packages in 1,http://jcnhui6sgumsawtd.onion/product/35041f60-ab29-11ea-bf45-cfdf979ca841,Justporn,http://jcnhui6sgumsawtd.onion/vendor/3887f440-8897-11ea-8649-7d25f956d60c,2.0,Software,16.0,Thu Sep 17 14:55:45 2020
"💵💵💵MAKE OVER $42,800 PER WEEK (UNSATURATED METHOD - 2020) 💵💵💵",http://jcnhui6sgumsawtd.onion/product/5bfc8600-aaab-11ea-86f4-09c8252ecd31,trusteelucky,http://jcnhui6sgumsawtd.onion/vendor/5b82e160-80d1-11ea-b3e9-437ddc338441,7.0,Digital Goods,17.0,Thu Sep 17 14:55:45 2020
📧💵💳Make 500$ a day with email spamming (works in 2020)💵📧💳⭐⭐⭐⭐⭐,http://jcnhui6sgumsawtd.onion/product/90bc4300-aaaa-11ea-a908-c149640c4198,trusteelucky,http://jcnhui6sgumsawtd.onion/vendor/5b82e160-80d1-11ea-b3e9-437ddc338441,7.0,Digital Goods,20.0,Thu Sep 17 14:55:45 2020
⭐🖥️Microsoft Windows 10 PRO x64 Preactivated Cracked – INSTANT DELIVERY🖥️⭐,http://jcnhui6sgumsawtd.onion/product/cdb9d690-aaa9-11ea-b954-1301cfe412ad,trusteelucky,http://jcnhui6sgumsawtd.onion/vendor/5b82e160-80d1-11ea-b3e9-437ddc338441,5.0,Software,23.0,Thu Sep 17 14:55:45 2020
⭐🖥️CCLEANER Business Pro Edition serial key + GLARY – INSTANT DELIVERY⭐🖥️,http://jcnhui6sgumsawtd.onion/product/7d757320-aaa9-11ea-b814-cf77913980c5,trusteelucky,http://jcnhui6sgumsawtd.onion/vendor/5b82e160-80d1-11ea-b3e9-437ddc338441,5.0,Software,15.0,Thu Sep 17 14:55:45 2020
"Hacking Exposed Web Applications, 3rd Edition",http://jcnhui6sgumsawtd.onion/product/c79391f0-639a-11ea-ba6b-31683a0bfa60,xfuckx,http://jcnhui6sgumsawtd.onion/vendor/b63ed800-4db9-11ea-a764-09c1031e0973,3.0,Guides & Tutorials,10000.0,Thu Sep 17 14:55:45 2020
How To Pass Counterfeit Money,http://jcnhui6sgumsawtd.onion/product/bd698d30-639a-11ea-875c-a3f482117e20,xfuckx,http://jcnhui6sgumsawtd.onion/vendor/b63ed800-4db9-11ea-a764-09c1031e0973,1.0,Guides & Tutorials,10000.0,Thu Sep 17 14:55:45 2020
PwnLab CTF Walkthrough Part 1 Recon and Data Extr,http://jcnhui6sgumsawtd.onion/product/b67ee0e0-639a-11ea-b0b6-5d77a73c7b27,xfuckx,http://jcnhui6sgumsawtd.onion/vendor/b63ed800-4db9-11ea-a764-09c1031e0973,2.0,Guides & Tutorials,10000.0,Thu Sep 17 14:55:45 2020
How To Hack Wifi Passwords,http://jcnhui6sgumsawtd.onion/product/accbc3b0-639a-11ea-aaf4-7f5734580c05,xfuckx,http://jcnhui6sgumsawtd.onion/vendor/b63ed800-4db9-11ea-a764-09c1031e0973,1.0,Guides & Tutorials,10000.0,Thu Sep 17 14:55:45 2020
The Art Of Oral Sex,http://jcnhui6sgumsawtd.onion/product/a553de30-639a-11ea-8bb2-f3b8d53cd905,xfuckx,http://jcnhui6sgumsawtd.onion/vendor/b63ed800-4db9-11ea-a764-09c1031e0973,1.0,Guides & Tutorials,10000.0,Thu Sep 17 14:55:45 2020
How To Get Free Starbucks Gift Cards (No Carding),http://jcnhui6sgumsawtd.onion/product/9cc2eb90-639a-11ea-82ab-c17484352f19,xfuckx,http://jcnhui6sgumsawtd.onion/vendor/b63ed800-4db9-11ea-a764-09c1031e0973,1.0,Guides & Tutorials,10000.0,Thu Sep 17 14:55:45 2020
How To Create 30 Day Trial Amazon Prime Accounts,http://jcnhui6sgumsawtd.onion/product/952851f0-639a-11ea-b486-092a84f615e8,xfuckx,http://jcnhui6sgumsawtd.onion/vendor/b63ed800-4db9-11ea-a764-09c1031e0973,1.0,Guides & Tutorials,10000.0,Thu Sep 17 14:55:45 2020
★ Bugtroid || Android MEGA TOOLS PACK ★,http://jcnhui6sgumsawtd.onion/product/8d523f40-639a-11ea-818f-1b90b70a60b8,xfuckx,http://jcnhui6sgumsawtd.onion/vendor/b63ed800-4db9-11ea-a764-09c1031e0973,3.0,Guides & Tutorials,10000.0,Thu Sep 17 14:55:45 2020
TUTORIAL PC OPTIMUM 100$ GLITCH,http://jcnhui6sgumsawtd.onion/product/84fb01a0-639a-11ea-820d-dd313e911fa2,xfuckx,http://jcnhui6sgumsawtd.onion/vendor/b63ed800-4db9-11ea-a764-09c1031e0973,101.0,Guides & Tutorials,10000.0,Thu Sep 17 14:55:45 2020
How To Make Money With Facebook,http://jcnhui6sgumsawtd.onion/product/7a7217a0-639a-11ea-9e70-eb1ccaac81f7,xfuckx,http://jcnhui6sgumsawtd.onion/vendor/b63ed800-4db9-11ea-a764-09c1031e0973,1.0,Guides & Tutorials,10000.0,Thu Sep 17 14:55:45 2020
How To Get Any Philips Product For Free (No Cardi,http://jcnhui6sgumsawtd.onion/product/72dd9260-639a-11ea-986e-4be4a26daffa,xfuckx,http://jcnhui6sgumsawtd.onion/vendor/b63ed800-4db9-11ea-a764-09c1031e0973,1.0,Guides & Tutorials,10000.0,Thu Sep 17 14:55:45 2020
Dumps Carding Tutorial [Part 10],http://jcnhui6sgumsawtd.onion/product/69041dc0-639a-11ea-81b8-91a65ce44f33,xfuckx,http://jcnhui6sgumsawtd.onion/vendor/b63ed800-4db9-11ea-a764-09c1031e0973,2.0,Guides & Tutorials,10000.0,Thu Sep 17 14:55:45 2020
CARDING Aliexpress(tutorial)2019,http://jcnhui6sgumsawtd.onion/product/617b2c80-639a-11ea-9208-23255b27a908,xfuckx,http://jcnhui6sgumsawtd.onion/vendor/b63ed800-4db9-11ea-a764-09c1031e0973,11.0,Guides & Tutorials,10000.0,Thu Sep 17 14:55:45 2020
How To Make $200 A Day (No Investment),http://jcnhui6sgumsawtd.onion/product/576370b0-639a-11ea-861d-8b9ff8ebb211,xfuckx,http://jcnhui6sgumsawtd.onion/vendor/b63ed800-4db9-11ea-a764-09c1031e0973,1.0,Guides & Tutorials,10000.0,Thu Sep 17 14:55:45 2020
How To Get Any Food For Free,http://jcnhui6sgumsawtd.onion/product/4faa0900-639a-11ea-a2e4-cb7954630516,xfuckx,http://jcnhui6sgumsawtd.onion/vendor/b63ed800-4db9-11ea-a764-09c1031e0973,1.0,Guides & Tutorials,10000.0,Thu Sep 17 14:55:45 2020
Bill Me Later Carding,http://jcnhui6sgumsawtd.onion/product/487e3eb0-639a-11ea-b0f4-9550f71f6e3e,xfuckx,http://jcnhui6sgumsawtd.onion/vendor/b63ed800-4db9-11ea-a764-09c1031e0973,1.0,Guides & Tutorials,10000.0,Thu Sep 17 14:55:45 2020
How To Get Minecraft For Free (No Carding),http://jcnhui6sgumsawtd.onion/product/40d729c0-639a-11ea-ad28-6fc83698807e,xfuckx,http://jcnhui6sgumsawtd.onion/vendor/b63ed800-4db9-11ea-a764-09c1031e0973,1.0,Guides & Tutorials,10000.0,Thu Sep 17 14:55:45 2020
How To Keep Your Crypter FUD,http://jcnhui6sgumsawtd.onion/product/38932fb0-639a-11ea-9cf9-fdbb48c7bb47,xfuckx,http://jcnhui6sgumsawtd.onion/vendor/b63ed800-4db9-11ea-a764-09c1031e0973,1.0,Guides & Tutorials,10000.0,Thu Sep 17 14:55:45 2020
Become language master - Talk Now! 102 Languages !,http://jcnhui6sgumsawtd.onion/product/31392080-639a-11ea-adff-cd4b6a985560,xfuckx,http://jcnhui6sgumsawtd.onion/vendor/b63ed800-4db9-11ea-a764-09c1031e0973,4.0,Guides & Tutorials,10000.0,Thu Sep 17 14:55:45 2020
How To Get Amazon Address Unblacklisted,http://jcnhui6sgumsawtd.onion/product/29c8d810-639a-11ea-9110-4da1e3639289,xfuckx,http://jcnhui6sgumsawtd.onion/vendor/b63ed800-4db9-11ea-a764-09c1031e0973,1.0,Guides & Tutorials,10000.0,Thu Sep 17 14:55:45 2020
How To Create Playstation Plus 14 Days Trial Acco,http://jcnhui6sgumsawtd.onion/product/227da160-639a-11ea-b495-7b8f16e54917,xfuckx,http://jcnhui6sgumsawtd.onion/vendor/b63ed800-4db9-11ea-a764-09c1031e0973,1.0,Guides & Tutorials,10000.0,Thu Sep 17 14:55:45 2020
How To Hack Hotmail Accounts,http://jcnhui6sgumsawtd.onion/product/1b3acdb0-639a-11ea-9a60-131949c5e1cd,xfuckx,http://jcnhui6sgumsawtd.onion/vendor/b63ed800-4db9-11ea-a764-09c1031e0973,3.0,Guides & Tutorials,10000.0,Thu Sep 17 14:55:45 2020
TURTORIAL HOW TO HOST YOUR SCAM PAGE ON THE SERVER,http://jcnhui6sgumsawtd.onion/product/11124300-639a-11ea-ab5f-e9cb0e5d5507,xfuckx,http://jcnhui6sgumsawtd.onion/vendor/b63ed800-4db9-11ea-a764-09c1031e0973,251.0,Guides & Tutorials,10000.0,Thu Sep 17 14:55:45 2020
TUTORIAL TD SMS BYPASS,http://jcnhui6sgumsawtd.onion/product/093c5510-639a-11ea-b8fd-a70b5fdbbbcb,xfuckx,http://jcnhui6sgumsawtd.onion/vendor/b63ed800-4db9-11ea-a764-09c1031e0973,301.0,Guides & Tutorials,10000.0,Thu Sep 17 14:55:45 2020
Dorks Maker - crack and get any database !,http://jcnhui6sgumsawtd.onion/product/d4d66ad0-63a0-11ea-99ac-d9dce7bb1637,xfuckx,http://jcnhui6sgumsawtd.onion/vendor/b63ed800-4db9-11ea-a764-09c1031e0973,42.0,Guides & Tutorials,10000.0,Thu Sep 17 14:55:45 2020
OMG! Reaction GIFs make your darkweb atractive !!!,http://jcnhui6sgumsawtd.onion/product/ca4b65f0-63a0-11ea-8c43-0bfe79cdced7,xfuckx,http://jcnhui6sgumsawtd.onion/vendor/b63ed800-4db9-11ea-a764-09c1031e0973,2.0,Guides & Tutorials,10000.0,Thu Sep 17 14:55:45 2020
HOW TO CARD EBAY SUCCESFULLY,http://jcnhui6sgumsawtd.onion/product/bf5c6640-63a0-11ea-8f43-05ceeafd3f30,xfuckx,http://jcnhui6sgumsawtd.onion/vendor/b63ed800-4db9-11ea-a764-09c1031e0973,10.0,Guides & Tutorials,10000.0,Thu Sep 17 14:55:45 2020
How To Get A Free Roku 2 (No Carding),http://jcnhui6sgumsawtd.onion/product/b7909fc0-63a0-11ea-b053-b58cd779214e,xfuckx,http://jcnhui6sgumsawtd.onion/vendor/b63ed800-4db9-11ea-a764-09c1031e0973,1.0,Guides & Tutorials,10000.0,Thu Sep 17 14:55:45 2020
How To Get Referrals Using Youtube,http://jcnhui6sgumsawtd.onion/product/af846130-63a0-11ea-aede-f7b283a029ba,xfuckx,http://jcnhui6sgumsawtd.onion/vendor/b63ed800-4db9-11ea-a764-09c1031e0973,1.0,Guides & Tutorials,10000.0,Thu Sep 17 14:55:45 2020
Bundle Hacking tools to become a Millionaire !!,http://jcnhui6sgumsawtd.onion/product/a624bd70-63a0-11ea-89d5-b9d9ecebbd20,xfuckx,http://jcnhui6sgumsawtd.onion/vendor/b63ed800-4db9-11ea-a764-09c1031e0973,308.0,Guides & Tutorials,10000.0,Thu Sep 17 14:55:45 2020
Dumps Carding Tutorial [Part 1],http://jcnhui6sgumsawtd.onion/product/9e40f550-63a0-11ea-a5d2-a300ca26d12a,xfuckx,http://jcnhui6sgumsawtd.onion/vendor/b63ed800-4db9-11ea-a764-09c1031e0973,2.0,Guides & Tutorials,10000.0,Thu Sep 17 14:55:45 2020
APPLE CARDING TUTORIAL 2019 method,http://jcnhui6sgumsawtd.onion/product/92b585c0-63a0-11ea-9b2c-7f7814088446,xfuckx,http://jcnhui6sgumsawtd.onion/vendor/b63ed800-4db9-11ea-a764-09c1031e0973,11.0,Guides & Tutorials,10000.0,Thu Sep 17 14:55:45 2020
Software to Hack Spotify accounts - free music !,http://jcnhui6sgumsawtd.onion/product/87ad9480-63a0-11ea-9b8b-f9d2916ff602,xfuckx,http://jcnhui6sgumsawtd.onion/vendor/b63ed800-4db9-11ea-a764-09c1031e0973,42.0,Guides & Tutorials,10000.0,Thu Sep 17 14:55:45 2020
★ HOW TO MAKE MONEY WITH TORRENTS ★,http://jcnhui6sgumsawtd.onion/product/7d219960-63a0-11ea-9496-77f35a0a768b,xfuckx,http://jcnhui6sgumsawtd.onion/vendor/b63ed800-4db9-11ea-a764-09c1031e0973,3.0,Guides & Tutorials,10000.0,Thu Sep 17 14:55:45 2020
How To Get Free Coca Cola (No Carding),http://jcnhui6sgumsawtd.onion/product/753e7930-63a0-11ea-a15a-ad4a55fd6512,xfuckx,http://jcnhui6sgumsawtd.onion/vendor/b63ed800-4db9-11ea-a764-09c1031e0973,1.0,Guides & Tutorials,10000.0,Thu Sep 17 14:55:45 2020
How To Trace IP From Gmail And Hotmail Email,http://jcnhui6sgumsawtd.onion/product/6b472a10-63a0-11ea-9706-496ca4334bf0,xfuckx,http://jcnhui6sgumsawtd.onion/vendor/b63ed800-4db9-11ea-a764-09c1031e0973,1.0,Guides & Tutorials,10000.0,Thu Sep 17 14:55:45 2020
Make $200+ in 4 Simple Steps with an IRC Bot,http://jcnhui6sgumsawtd.onion/product/633ce7e0-63a0-11ea-b89e-9164b8106d05,xfuckx,http://jcnhui6sgumsawtd.onion/vendor/b63ed800-4db9-11ea-a764-09c1031e0973,4.0,Guides & Tutorials,10000.0,Thu Sep 17 14:55:45 2020
How To Get SkillShare Premium Account For Free,http://jcnhui6sgumsawtd.onion/product/5b9e13b0-63a0-11ea-9f6f-0f5025352575,xfuckx,http://jcnhui6sgumsawtd.onion/vendor/b63ed800-4db9-11ea-a764-09c1031e0973,1.0,Guides & Tutorials,10000.0,Thu Sep 17 14:55:45 2020
Your Guide In Protecting Yourself Against Snitches,http://jcnhui6sgumsawtd.onion/product/5126ab60-63a0-11ea-96dc-c56ae9c0f188,xfuckx,http://jcnhui6sgumsawtd.onion/vendor/b63ed800-4db9-11ea-a764-09c1031e0973,1.0,Guides & Tutorials,10000.0,Thu Sep 17 14:55:45 2020
APPLE CARDING TUTORIAL 2019 method,http://jcnhui6sgumsawtd.onion/product/46624640-63a0-11ea-91f0-098a2871406c,xfuckx,http://jcnhui6sgumsawtd.onion/vendor/b63ed800-4db9-11ea-a764-09c1031e0973,11.0,Guides & Tutorials,10000.0,Thu Sep 17 14:55:45 2020
What To Do With Your iStealer Logs [Beginner Frie,http://jcnhui6sgumsawtd.onion/product/3e6c9870-63a0-11ea-9204-6de116a1d073,xfuckx,http://jcnhui6sgumsawtd.onion/vendor/b63ed800-4db9-11ea-a764-09c1031e0973,2.0,Guides & Tutorials,10000.0,Thu Sep 17 14:55:45 2020
A Guide to Hide like a Ninja from PayPal,http://jcnhui6sgumsawtd.onion/product/3374cf70-63a0-11ea-b9c1-bd2e9ea0ee06,xfuckx,http://jcnhui6sgumsawtd.onion/vendor/b63ed800-4db9-11ea-a764-09c1031e0973,2.0,Guides & Tutorials,10000.0,Thu Sep 17 14:55:45 2020
How To Crack Passwords of Protected ZIP Files,http://jcnhui6sgumsawtd.onion/product/286dcb80-63a0-11ea-82e4-d70f330fa57e,xfuckx,http://jcnhui6sgumsawtd.onion/vendor/b63ed800-4db9-11ea-a764-09c1031e0973,1.0,Guides & Tutorials,10000.0,Thu Sep 17 14:55:45 2020
How To Do Spotify Premium Upgrades For Free,http://jcnhui6sgumsawtd.onion/product/208c36c0-63a0-11ea-8330-91b4c3e961b9,xfuckx,http://jcnhui6sgumsawtd.onion/vendor/b63ed800-4db9-11ea-a764-09c1031e0973,1.0,Guides & Tutorials,10000.0,Thu Sep 17 14:55:45 2020
"Make Over $10,000 Monthly Selling On Amazon",http://jcnhui6sgumsawtd.onion/product/15caa0a0-63a0-11ea-a938-fb0413604d38,xfuckx,http://jcnhui6sgumsawtd.onion/vendor/b63ed800-4db9-11ea-a764-09c1031e0973,1.0,Guides & Tutorials,10000.0,Thu Sep 17 14:55:45 2020
TUTORIAL VIDEO HOW TO CREATE UNLIMITED HOTMAIL AC,http://jcnhui6sgumsawtd.onion/product/0ca7d0d0-63a0-11ea-b22d-6f78c23fb8bb,xfuckx,http://jcnhui6sgumsawtd.onion/vendor/b63ed800-4db9-11ea-a764-09c1031e0973,101.0,Guides & Tutorials,10000.0,Thu Sep 17 14:55:45 2020
How To Get Any Western Digital Product For Free,http://jcnhui6sgumsawtd.onion/product/03964db0-63a0-11ea-bcf1-0f1ce459e4d5,xfuckx,http://jcnhui6sgumsawtd.onion/vendor/b63ed800-4db9-11ea-a764-09c1031e0973,1.0,Guides & Tutorials,10000.0,Thu Sep 17 14:55:45 2020
How To Spread Your Malware Using Runescape,http://jcnhui6sgumsawtd.onion/product/fa036500-639f-11ea-b5df-f33a46bb518a,xfuckx,http://jcnhui6sgumsawtd.onion/vendor/b63ed800-4db9-11ea-a764-09c1031e0973,1.0,Guides & Tutorials,10000.0,Thu Sep 17 14:55:45 2020
Buy Crystal Meth For Sale (Clone) (Clone),http://jcnhui6sgumsawtd.onion/product/3f5105d0-df00-11ea-bed3-359300577072,myrebirth,http://jcnhui6sgumsawtd.onion/vendor/5eb62270-85ab-11ea-80cb-03728da5fca0,61.0,Meth,5000.0,Thu Sep 17 14:55:45 2020
Buy Crystal Meth For Sale (Clone) (Clone),http://jcnhui6sgumsawtd.onion/product/3ca9e6e0-df00-11ea-83f7-d145439d7843,myrebirth,http://jcnhui6sgumsawtd.onion/vendor/5eb62270-85ab-11ea-80cb-03728da5fca0,61.0,Meth,5000.0,Thu Sep 17 14:55:45 2020
Buy Crystal Meth For Sale (Clone) (Clone),http://jcnhui6sgumsawtd.onion/product/3a4bbbd0-df00-11ea-a116-09384182ca11,myrebirth,http://jcnhui6sgumsawtd.onion/vendor/5eb62270-85ab-11ea-80cb-03728da5fca0,61.0,Meth,5000.0,Thu Sep 17 14:55:45 2020
Buy Crystal Meth For Sale (Clone) (Clone),http://jcnhui6sgumsawtd.onion/product/37f9ca80-df00-11ea-ac92-b9dd1e9907df,myrebirth,http://jcnhui6sgumsawtd.onion/vendor/5eb62270-85ab-11ea-80cb-03728da5fca0,61.0,Meth,5000.0,Thu Sep 17 14:55:45 2020
Buy Crystal Meth For Sale (Clone) (Clone),http://jcnhui6sgumsawtd.onion/product/35ade480-df00-11ea-b4c6-1140465f218f,myrebirth,http://jcnhui6sgumsawtd.onion/vendor/5eb62270-85ab-11ea-80cb-03728da5fca0,61.0,Meth,5000.0,Thu Sep 17 14:55:45 2020
Buy Crystal Meth For Sale (Clone) (Clone),http://jcnhui6sgumsawtd.onion/product/3315e8e0-df00-11ea-80f7-4926d07e5800,myrebirth,http://jcnhui6sgumsawtd.onion/vendor/5eb62270-85ab-11ea-80cb-03728da5fca0,61.0,Meth,5000.0,Thu Sep 17 14:55:45 2020
Buy Crystal Meth For Sale (Clone) (Clone),http://jcnhui6sgumsawtd.onion/product/305d2210-df00-11ea-bbcc-192993a9c37e,myrebirth,http://jcnhui6sgumsawtd.onion/vendor/5eb62270-85ab-11ea-80cb-03728da5fca0,61.0,Meth,5000.0,Thu Sep 17 14:55:45 2020
Buy Crystal Meth For Sale (Clone) (Clone),http://jcnhui6sgumsawtd.onion/product/2e518ed0-df00-11ea-8c3b-e76429cd01c9,myrebirth,http://jcnhui6sgumsawtd.onion/vendor/5eb62270-85ab-11ea-80cb-03728da5fca0,61.0,Meth,5000.0,Thu Sep 17 14:55:45 2020
Buy Crystal Meth For Sale (Clone) (Clone),http://jcnhui6sgumsawtd.onion/product/2c8cd820-df00-11ea-80cf-65b6a635c5dd,myrebirth,http://jcnhui6sgumsawtd.onion/vendor/5eb62270-85ab-11ea-80cb-03728da5fca0,61.0,Meth,5000.0,Thu Sep 17 14:55:45 2020
Buy Crystal Meth For Sale (Clone) (Clone),http://jcnhui6sgumsawtd.onion/product/29923220-df00-11ea-b44c-db1cd84b2a61,myrebirth,http://jcnhui6sgumsawtd.onion/vendor/5eb62270-85ab-11ea-80cb-03728da5fca0,61.0,Meth,5000.0,Thu Sep 17 14:55:45 2020
"ORDER AK-47,OG-KUSH MARIJUANA STRAINS OVERNIGHT DELIVERY AVAILABLE (Clone)",http://jcnhui6sgumsawtd.onion/product/33d69f10-dec0-11ea-bd8a-adc169101d3f,vouchas,http://jcnhui6sgumsawtd.onion/vendor/dd376320-830c-11ea-a47c-af907069b21e,500.0,Cannabis & Hashish,200000.0,Thu Sep 17 14:55:45 2020
BUY PERCOCET ONLINE (Clone),http://jcnhui6sgumsawtd.onion/product/32f04730-dec0-11ea-9e2b-ed493a7a4f1f,vouchas,http://jcnhui6sgumsawtd.onion/vendor/dd376320-830c-11ea-a47c-af907069b21e,10.0,Drugs,50000.0,Thu Sep 17 14:55:45 2020
Buy 100 Adderall Pills 30mg (IR) & (ER) (Clone),http://jcnhui6sgumsawtd.onion/product/2f2c2680-dec0-11ea-baf4-ab95a80fd798,vouchas,http://jcnhui6sgumsawtd.onion/vendor/dd376320-830c-11ea-a47c-af907069b21e,10.0,Drugs,50000.0,Thu Sep 17 14:55:45 2020
"BUY XANAX 2MG YELLOW,GREEN AND WHITE BARS (Clone)",http://jcnhui6sgumsawtd.onion/product/2dfbe1e0-dec0-11ea-b5c8-6f9dcdfde9fe,vouchas,http://jcnhui6sgumsawtd.onion/vendor/dd376320-830c-11ea-a47c-af907069b21e,15.0,Drugs,50000.0,Thu Sep 17 14:55:45 2020
ORDER XANAX GREEN AND WHITE BARS (Clone),http://jcnhui6sgumsawtd.onion/product/2d0264e0-dec0-11ea-a3d3-a93a4104b7d2,vouchas,http://jcnhui6sgumsawtd.onion/vendor/dd376320-830c-11ea-a47c-af907069b21e,15.0,Drugs,500000.0,Thu Sep 17 14:55:45 2020
BUY ROXICODONE 30MG A215 PILLS (Clone),http://jcnhui6sgumsawtd.onion/product/2b38a790-dec0-11ea-ae30-673f9589dfcb,vouchas,http://jcnhui6sgumsawtd.onion/vendor/dd376320-830c-11ea-a47c-af907069b21e,10.0,Drugs,500000.0,Thu Sep 17 14:55:45 2020
"ORDER ACTAVIS,HI-TECH AND WOCKHARDT SYRUP ONLINE (Clone)",http://jcnhui6sgumsawtd.onion/product/24a2a7a0-dec0-11ea-ab92-5d849fd0b133,vouchas,http://jcnhui6sgumsawtd.onion/vendor/dd376320-830c-11ea-a47c-af907069b21e,300.0,Drugs,50000.0,Thu Sep 17 14:55:45 2020
BUY HI-TECH AND WOCKHARDT SYRUP ONLINE (Clone),http://jcnhui6sgumsawtd.onion/product/228354a0-dec0-11ea-a655-99ac3219181b,vouchas,http://jcnhui6sgumsawtd.onion/vendor/dd376320-830c-11ea-a47c-af907069b21e,250.0,Drugs,50000.0,Thu Sep 17 14:55:45 2020
BUY METHADONE 40MG PILLS ONLINE (Clone),http://jcnhui6sgumsawtd.onion/product/1c2171f0-dec0-11ea-b449-dbdc6d0b5821,vouchas,http://jcnhui6sgumsawtd.onion/vendor/dd376320-830c-11ea-a47c-af907069b21e,10.0,Drugs,500000.0,Thu Sep 17 14:55:45 2020
ORDER DILAUDID 4/8MG PILLS (Clone),http://jcnhui6sgumsawtd.onion/product/181fa000-dec0-11ea-b18f-7bf9aa402fc8,vouchas,http://jcnhui6sgumsawtd.onion/vendor/dd376320-830c-11ea-a47c-af907069b21e,10.0,Drugs,500000.0,Thu Sep 17 14:55:45 2020
ORDER MOONROCK MARIJUANA STRAINS ONLINE (Clone),http://jcnhui6sgumsawtd.onion/product/dce11b40-debf-11ea-99d4-89b164322ce1,vouchas,http://jcnhui6sgumsawtd.onion/vendor/dd376320-830c-11ea-a47c-af907069b21e,200.0,Cannabis & Hashish,500000.0,Thu Sep 17 14:55:45 2020
ORDER TOP QUALITY MARIJUANA STRAINS AT VERY GOOD RATES (Clone),http://jcnhui6sgumsawtd.onion/product/dc30b720-debf-11ea-904c-0bc9e5ff5c52,vouchas,http://jcnhui6sgumsawtd.onion/vendor/dd376320-830c-11ea-a47c-af907069b21e,200.0,Cannabis & Hashish,500000.0,Thu Sep 17 14:55:45 2020
TOPSHELF GORILLA GLUE & OTHER STRAINS 1LB $1000 (Clone),http://jcnhui6sgumsawtd.onion/product/db217410-debf-11ea-8738-31b790fccae6,vouchas,http://jcnhui6sgumsawtd.onion/vendor/dd376320-830c-11ea-a47c-af907069b21e,200.0,Cannabis Concentrates,500000.0,Thu Sep 17 14:55:45 2020
ORDER BOTH INDICA AND SATIVA STRAINS ONLINE (Clone),http://jcnhui6sgumsawtd.onion/product/da6a3360-debf-11ea-bfbd-fb57354542e9,vouchas,http://jcnhui6sgumsawtd.onion/vendor/dd376320-830c-11ea-a47c-af907069b21e,200.0,Cannabis Concentrates,500000.0,Thu Sep 17 14:55:45 2020
"💀☣️☢️How to make Metamphétamine "" full tuto with images☢️☣️💀",http://jcnhui6sgumsawtd.onion/product/8a544960-aaa1-11ea-b2d0-cda28370d5be,trusteelucky,http://jcnhui6sgumsawtd.onion/vendor/5b82e160-80d1-11ea-b3e9-437ddc338441,3.0,Drugs,30.0,Thu Sep 17 14:55:45 2020
💀☣️☢️Ultimate All Drugs Mega Tutos Pack Updated Good deal☣️☢️🔞,http://jcnhui6sgumsawtd.onion/product/43966440-aaa0-11ea-ab8f-9d5f45a096fe,trusteelucky,http://jcnhui6sgumsawtd.onion/vendor/5b82e160-80d1-11ea-b3e9-437ddc338441,3.0,Drugs,16.0,Thu Sep 17 14:55:45 2020
Viagra 225mg(100pills),http://jcnhui6sgumsawtd.onion/product/e533ef90-a8e7-11ea-b670-6fa358e7af03,mytrade15,http://jcnhui6sgumsawtd.onion/vendor/45f78fd0-a65f-11ea-8bfc-11a1021c9345,600.0,Stimulants,100.0,Thu Sep 17 14:55:45 2020
Percocet 10mg/325mg (75pills),http://jcnhui6sgumsawtd.onion/product/0cbd2860-a8e7-11ea-92b0-4f8fb3ad1130,mytrade15,http://jcnhui6sgumsawtd.onion/vendor/45f78fd0-a65f-11ea-8bfc-11a1021c9345,450.0,Opiate pills,75.0,Thu Sep 17 14:55:45 2020
1 Pound Ghost Train Haze,http://jcnhui6sgumsawtd.onion/product/a947d9c0-a8e5-11ea-ae3c-c35d811567db,mytrade15,http://jcnhui6sgumsawtd.onion/vendor/45f78fd0-a65f-11ea-8bfc-11a1021c9345,1200.0,Buds & Flowers,1.0,Thu Sep 17 14:55:45 2020
Adderall 30mg(80 pills),http://jcnhui6sgumsawtd.onion/product/24d5f6e0-a8e5-11ea-8c5d-a9eb1905c8d2,mytrade15,http://jcnhui6sgumsawtd.onion/vendor/45f78fd0-a65f-11ea-8bfc-11a1021c9345,500.0,Adderal & Vyvanse,80.0,Thu Sep 17 14:55:45 2020
Promethazine Codeine Cyrup,http://jcnhui6sgumsawtd.onion/product/7d76e510-a8e4-11ea-9e3c-43d79b176944,mytrade15,http://jcnhui6sgumsawtd.onion/vendor/45f78fd0-a65f-11ea-8bfc-11a1021c9345,400.0,Opiates,16.0,Thu Sep 17 14:55:45 2020
